,meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
46,1246,9606,1,288.0,264,,2024-09-22T13:21:02.453000+00:00,96.739,False,28.672,40.922,27.145,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",48
47,1246,9606,1,290.0,264,282.0,2024-09-22T13:22:39.221000+00:00,96.602,False,28.749,40.909,26.944,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",49
48,1246,9606,1,287.0,265,281.0,2024-09-22T13:24:15.769000+00:00,97.055,False,28.723,41.192,27.14,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2049, 2048, 2049]",50
49,1246,9606,1,290.0,275,282.0,2024-09-22T13:25:52.884000+00:00,97.132,False,28.785,41.295,27.052,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",51
50,1246,9606,1,289.0,264,280.0,2024-09-22T13:27:30.029000+00:00,96.842,False,28.632,41.176,27.034,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",52
51,1246,9606,1,,265,281.0,2024-09-22T13:29:06.869000+00:00,96.843,False,28.64,41.069,27.134,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]",53
52,1246,9606,1,285.0,264,,2024-09-22T13:30:43.710000+00:00,96.748,False,28.831,40.957,26.96,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",54
53,1246,9606,1,,264,279.0,2024-09-22T13:32:20.372000+00:00,96.427,False,28.561,40.901,26.965,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]",55
54,1246,9606,1,287.0,265,280.0,2024-09-22T13:33:56.782000+00:00,96.387,False,28.611,40.869,26.907,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",56
55,1246,9606,1,286.0,265,,2024-09-22T13:35:33.215000+00:00,96.402,False,28.622,40.787,26.993,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",57
56,1246,9606,1,287.0,265,279.0,2024-09-22T13:37:09.620000+00:00,96.171,False,28.499,40.749,26.923,"[None, 2048, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",58
57,1246,9606,1,289.0,264,281.0,2024-09-22T13:38:45.891000+00:00,95.967,False,28.352,40.694,26.921,"[None, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",59
58,1246,9606,1,287.0,263,,2024-09-22T13:40:21.723000+00:00,96.343,False,28.536,40.793,27.014,"[None, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]",60
59,1246,9606,1,288.0,264,,2024-09-22T13:41:58.147000+00:00,96.013,False,28.446,40.738,26.829,"[None, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",61
60,1246,9606,1,,266,,2024-09-22T13:43:34.122000+00:00,96.931,False,28.636,40.974,27.321,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 0, 0, 0, 0, 0, 0]",62
