meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1234,9507,1,215.0,186,315,2024-05-05T21:13:00.887000+00:00,91.452,False,30.814,34.908,25.73,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",44
1234,9507,1,214.0,187,313,2024-05-05T21:14:32.423000+00:00,91.537,False,30.84,34.912,25.785,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",45
1234,9507,1,,187,314,2024-05-05T21:16:03.969000+00:00,91.788,False,30.951,35.099,25.738,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",46
1234,9507,1,212.0,187,313,2024-05-05T21:17:35.643000+00:00,91.513,False,30.859,34.977,25.677,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",47
1234,9507,1,216.0,187,313,2024-05-05T21:19:07.378000+00:00,91.261,False,30.775,34.797,25.689,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",48
1234,9507,1,215.0,185,313,2024-05-05T21:20:38.533000+00:00,91.597,False,30.695,35.124,25.778,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",49
1234,9507,1,,187,314,2024-05-05T21:22:10.133000+00:00,91.338,False,30.531,35.085,25.722,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",50
1234,9507,1,214.0,188,312,2024-05-05T21:23:41.355000+00:00,91.284,False,30.587,34.98,25.717,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",51
1234,9507,1,212.0,186,311,2024-05-05T21:25:12.725000+00:00,91.428,False,30.619,35.113,25.696,"[None, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",52
1234,9507,1,213.0,186,313,2024-05-05T21:26:44.128000+00:00,91.473,False,30.632,35.137,25.704,"[None, 2048, 2048, 2051, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",53
1234,9507,1,216.0,188,312,2024-05-05T21:28:15.652000+00:00,91.546,False,30.627,35.09,25.829,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",54
1234,9507,1,214.0,188,314,2024-05-05T21:29:47.161000+00:00,91.408,False,30.725,34.948,25.735,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",55
1234,9507,1,215.0,188,311,2024-05-05T21:31:18.575000+00:00,91.49,False,30.749,34.993,25.748,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",56
1234,9507,1,,188,313,2024-05-05T21:32:50.069000+00:00,91.699,False,30.817,35.101,25.781,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",57
