meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1246,9606,4,287.0,262,284.0,2024-09-22T13:17:25.489000+00:00,95.953,False,28.332,40.577,27.044,"[None, 2049, 2049, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2051, 2049]",46
1246,9606,4,289.0,260,,2024-09-22T13:19:01.364000+00:00,96.567,False,28.577,40.749,27.241,"[None, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2048, 2051, 2051, 2049]",47
1246,9606,4,291.0,263,290.0,2024-09-22T13:20:38.012000+00:00,94.925,False,28.238,40.206,26.481,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2051, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",48
1246,9606,4,,265,287.0,2024-09-22T13:22:13.122000+00:00,96.06,False,28.515,40.596,26.949,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",49
1246,9606,4,288.0,263,285.0,2024-09-22T13:23:49.103000+00:00,96.311,False,28.5,40.749,27.062,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",50
1246,9606,4,289.0,265,284.0,2024-09-22T13:25:25.220000+00:00,96.603,False,28.507,40.946,27.15,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",51
1246,9606,4,288.0,265,285.0,2024-09-22T13:27:01.820000+00:00,96.192,False,28.497,40.713,26.982,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",52
1246,9606,4,287.0,266,,2024-09-22T13:28:38.092000+00:00,96.435,False,28.491,40.695,27.249,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",53
1246,9606,4,288.0,265,,2024-09-22T13:30:14.468000+00:00,96.749,False,28.672,41.034,27.043,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",54
1246,9606,4,291.0,268,286.0,2024-09-22T13:31:51.251000+00:00,96.786,False,28.613,41.01,27.163,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",55
1246,9606,4,295.0,267,,2024-09-22T13:33:27.963000+00:00,97.197,False,28.723,41.176,27.298,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]",56
1246,9606,4,290.0,267,288.0,2024-09-22T13:35:05.195000+00:00,98.849,False,28.836,41.398,28.615,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",57
1246,9606,4,294.0,265,284.0,2024-09-22T13:36:44.030000+00:00,97.734,False,29.021,41.423,27.29,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",58
1246,9606,4,293.0,266,287.0,2024-09-22T13:38:21.890000+00:00,96.948,False,28.666,41.127,27.155,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",59
1246,9606,4,308.0,266,,2024-09-22T13:39:58.733000+00:00,96.631,False,28.564,40.969,27.098,"[2049, 2048, 2048, 2048, 2049, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",60
1246,9606,4,293.0,266,286.0,2024-09-22T13:41:35.444000+00:00,96.82,False,28.686,41.15,26.984,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",61
1246,9606,4,,267,,2024-09-22T13:43:12.896000+00:00,97.922,False,28.662,41.387,27.873,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 0, 0, 0, 0, 0]",62
